boothFees-int[][],canDropScene-int[],canMint-int,desc-string,givenSkillId-int,icon-string,id-int,name-string,onChainDelay-int,quality-int[],resourceInstructions-int[],sellable-bool,subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
"799,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda lebih tahan terhadap layu.
",0,item-icon-572,572,Lv8 Celana Pertanian Hollow,1440,"1,2,3,4,5",242,1,0,1,999,0,1,8,1
"799,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda lebih tahan terhadap layu.

Sarung tangan ringan dan tahan lama yang dirancang untuk pertanian yang efisien. Memberikan cengkraman yang lebih baik dan kelincahan untuk tugas-tugas yang halus.",0,item-icon-573,573,Lv8 Sarung Tangan Pertanian Hollow,1440,"1,2,3,4,5",240,1,0,1,999,0,1,8,1
"799,1",4,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda lebih tahan terhadap layu
-------
Sepatu ringan yang dirancang untuk pertanian efisien. Meningkatkan kecepatan gerakan dan mengurangi kelelahan.
",0,item-icon-574,574,Lv8 Sepatu Pertanian Hollow,1440,"1,2,3,4,5",243,1,0,1,999,0,1,8,1
"800,1",0,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan probabilitas kelangsungan hidup Anda dalam pertempuran.
-------
Pedang perunggu yang kuat untuk pejuang level 9, sempurna untuk serangan cepat dan akurat.
",0,item-icon-575,575,Lv9 Pedang Perunggu,1440,"1,2,3,4,5",328,1,0,2,999,0,1,9,1
"800,1",0,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan probabilitas kelangsungan hidup Anda dalam pertempuran.
-------
Palu perunggu yang kokoh untuk pejuang level 9, memberikan pukulan kuat dalam pertempuran.
",0,item-icon-576,576,Lv9 Palu Perunggu,1440,"1,2,3,4,5",327,1,0,2,999,0,1,9,1
"800,1",0,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan probabilitas kelangsungan hidup Anda dalam pertempuran.
-------
Busur perunggu yang kuat, sempurna untuk pemanah terampil pada level 9.
",0,item-icon-577,577,Lv9 Busur Perunggu,1440,"1,2,3,4,5",321,1,0,2,999,0,1,9,1
"800,1",4,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan probabilitas kelangsungan hidup Anda dalam pertempuran.
-------
Topi perunggu yang kokoh untuk pejuang level 9, memberikan perlindungan yang handal dalam pertempuran.
",0,item-icon-578,578,Lv9 Topi Tempur Perunggu,1440,"1,2,3,4,5",324,1,0,2,999,0,1,9,1
"800,1",4,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan probabilitas kelangsungan hidup Anda dalam pertempuran.
-------
Jas perunggu yang kokoh memberikan perlindungan yang sangat baik untuk pejuang level 9.
",0,item-icon-579,579,Lv9 Mantel Tempur Perunggu,1440,"1,2,3,4,5",322,1,0,2,999,0,1,9,1
"800,1",4,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan probabilitas kelangsungan hidup Anda dalam pertempuran.
-------
Celana yang tahan lama terbuat dari perunggu, memberikan perlindungan yang solid untuk pejuang level 9.
",0,item-icon-580,580,Lv9 Celana Tempur Perunggu,1440,"1,2,3,4,5",325,1,0,2,999,0,1,9,1
"800,1",4,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan probabilitas kelangsungan hidup Anda dalam pertempuran.
-------
Sarung tangan yang kokoh terbuat dari perunggu, memberikan perlindungan yang ditingkatkan untuk pejuang level 9.
",0,item-icon-581,581,Lv9 Sarung Tangan Tempur Perunggu,1440,"1,2,3,4,5",323,1,0,2,999,0,1,9,1
"800,1",4,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan probabilitas kelangsungan hidup Anda dalam pertempuran.
-------
Sepatu yang kokoh untuk pertempuran, terbuat dari perunggu yang tahan lama. Meningkatkan kecepatan dan pertahanan.
",0,item-icon-582,582, Sepatu Tempur Perunggu,1440,"1,2,3,4,5",326,1,0,2,999,0,1,9,1
"800,1",0,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan probabilitas mendapatkan sumber daya level lebih tinggi.
-------
Sabit perunggu yang kokoh dirancang untuk panen dan pemangkasan yang efisien.
",0,item-icon-583,583, Sabit Perunggu,1440,"1,2,3,4,5",403,1,0,3,999,0,1,9,1
"800,1",0,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan probabilitas mendapatkan sumber daya level lebih tinggi.
-------
Kapak perunggu yang kokoh dirancang untuk pengumpul terampil, mampu menebang pohon dengan mudah.
",0,item-icon-584,584, Kapak Perunggu,1440,"1,2,3,4,5",396,1,0,3,999,0,1,9,1
"800,1",0,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan probabilitas mendapatkan sumber daya level lebih tinggi.
-------
Beliung perunggu yang kokoh untuk pengumpul terampil, mampu menambang sumber daya berharga dengan efisien.
",0,item-icon-585,585, Beliung Perunggu,1440,"1,2,3,4,5",402,1,0,3,999,0,1,9,1
"800,1",4,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan probabilitas mendapatkan sumber daya level lebih tinggi.
-------
Topi perunggu yang kokoh, memberikan perlindungan yang sangat baik dan kemampuan pengumpulan yang ditingkatkan.
",0,item-icon-586,586, Topi Pengumpul Perunggu,1440,"1,2,3,4,5",399,1,0,3,999,0,1,9,1
"800,1",4,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan probabilitas mendapatkan sumber daya level lebih tinggi.
-------
Jas perunggu yang kokoh, memberikan perlindungan yang sangat baik untuk pengumpul selama ekspedisi pengumpulan sumber daya.
",0,item-icon-587,587, Mantel Pengumpul Perunggu,1440,"1,2,3,4,5",397,1,0,3,999,0,1,9,1
"800,1",4,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan probabilitas mendapatkan sumber daya level lebih tinggi.
-------
Celana yang tahan lama terbuat dari perunggu, sempurna untuk petani yang bekerja keras pada level 9.
",0,item-icon-588,588, Celana Pengumpul Perunggu,1440,"1,2,3,4,5",400,1,0,3,999,0,1,9,1
"800,1",4,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan probabilitas mendapatkan sumber daya level lebih tinggi.
-------
Sarung tangan yang kokoh untuk pertanian efisien, memberikan cengkaman dan perlindungan yang ditingkatkan.
",0,item-icon-589,589, Sarung Tangan Pengumpul Perunggu,1440,"1,2,3,4,5",398,1,0,3,999,0,1,9,1
"800,1",4,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan probabilitas mendapatkan sumber daya level lebih tinggi.
-------
Sepatu yang kokoh untuk petani yang berdedikasi, memberikan kenyamanan dan perlindungan selama bekerja keras menanam tanaman.
",0,item-icon-590,590, Sepatu Pengumpul Perunggu,1440,"1,2,3,4,5",401,1,0,3,999,0,1,9,1
"800,1",0,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda lebih tahan terhadap layu.
-------
Ketel perunggu yang kokoh, sempurna untuk membuat ramuan dan campuran.
",0,item-icon-591,591, Ketel Perunggu,1440,"1,2,3,4,5",253,1,0,1,999,0,1,9,1
"800,1",0,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda lebih tahan terhadap layu.
-------
Cangkul perunggu yang kokoh, sempurna untuk mengolah tanah dan membudidayakan tanaman dengan efisien.
",0,item-icon-592,592, Cangkul Perunggu,1440,"1,2,3,4,5",252,1,0,1,999,0,1,9,1
"800,1",0,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda lebih tahan terhadap layu.
-------
Sikat perunggu yang kokoh untuk petani, sempurna untuk merawat tanaman dan menjaga keberlanjutan pertanian yang baik.
",0,item-icon-593,593, Sikat Perunggu,1440,"1,2,3,4,5",246,1,0,1,999,0,1,9,1
"800,1",4,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda lebih tahan terhadap layu.
-------
Topi kokoh untuk petani, memberikan perlindungan dan sentuhan gaya.
",0,item-icon-594,594, Topi Pertanian Perunggu,1440,"1,2,3,4,5",249,1,0,1,999,0,1,9,1
"800,1",4,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda lebih tahan terhadap layu.
-------
Jas yang tahan lama untuk petani, memberikan perlindungan dan kenyamanan selama jam kerja panjang merawat tanaman.
",0,item-icon-595,595, Mantel Pertanian Perunggu,1440,"1,2,3,4,5",247,1,0,1,999,0,1,9,1
"800,1",4,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda lebih tahan terhadap layu.
-------
Celana yang tahan lama terbuat dari perunggu, sempurna untuk petani yang bekerja keras pada level 9.
",0,item-icon-596,596, Celana Pertanian Perunggu,1440,"1,2,3,4,5",250,1,0,1,999,0,1,9,1
"800,1",4,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda lebih tahan terhadap layu.
-------
Sarung tangan yang kokoh untuk pertanian efisien, memberikan cengkaman dan perlindungan yang ditingkatkan.
",0,item-icon-597,597, Sarung Tangan Pertanian Perunggu,1440,"1,2,3,4,5",248,1,0,1,999,0,1,9,1
"800,1",4,1," Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda lebih tahan terhadap layu.",0,item-icon-598,598, Sepatu Pertanian Perunggu,1440,"1,2,3,4,5",251,1,0,1,999,0,1,9,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Memulihkan energi Anda dan membuat Anda penuh vitalitas lagi.
",0,item-icon-599,599, Ramuan Pemulihan Energi,0,1,,0,0,3,999,0,3,7,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Memulihkan energi Anda dan membuat Anda penuh vitalitas lagi.
",0,item-icon-600,600, Ramuan Pemulihan Energi,0,1,,0,0,3,999,0,3,8,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Memulihkan energi Anda dan membuat Anda penuh vitalitas lagi.
",0,item-icon-601,601, Ramuan Pemulihan Energi,0,1,,0,0,3,999,0,3,9,1
"798,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Dapat digunakan untuk membuat peralatan atau item.
-------
Essence of Combat, berguna untuk mensintesis berbagai peralatan
",0,item-icon-602,602, Esensi Pertempuran Lv 7,0,1,165,1,0,2,7,0,4,7,1
"799,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Dapat digunakan untuk membuat peralatan atau item.
-------
Essence of Combat, berguna untuk mensintesis berbagai peralatan
",0,item-icon-603,603, Esensi Pertempuran Lv 8,0,1,166,1,0,2,8,0,4,8,1
"800,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Dapat digunakan untuk membuat peralatan atau item.
-------
Essence of Combat, berguna untuk mensintesis berbagai peralatan
",0,item-icon-604,604, Esensi Pertempuran Lv 9,0,1,167,1,0,2,9,0,4,9,1
"798,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Dapat digunakan untuk membuat peralatan atau item.
-------
Essence of Gathering, berguna untuk mensintesis berbagai peralatan
",0,item-icon-605,605, Esensi Pengumpulan Lv 7,0,1,174,1,0,3,7,0,4,7,1
"799,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Dapat digunakan untuk membuat peralatan atau item.
-------
Essence of Gathering, berguna untuk mensintesis berbagai peralatan
",0,item-icon-606,606, Esensi Pengumpulan Lv 8,0,1,175,1,0,3,8,0,4,8,1
"800,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Dapat digunakan untuk membuat peralatan atau item.
-------
Essence of Gathering, berguna untuk mensintesis berbagai peralatan
",0,item-icon-607,607,"Lv 9 Mengumpulkan Esensi
",0,1,176,1,0,3,9,0,4,9,1
"798,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Dapat digunakan untuk membuat peralatan atau item.
-------
Essence of Agricultural Planting, berguna untuk mensintesis berbagai peralatan
",0,item-icon-608,608,"Lv 7 Esensi Penanaman Pertanian
",0,1,153,1,0,1,7,0,4,7,1
"799,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Dapat digunakan untuk membuat peralatan atau item.
-------
Essence of Agricultural Planting, berguna untuk mensintesis berbagai peralatan
",0,item-icon-609,609,"Lv 8 Esensi Penanaman Pertanian
",0,1,154,1,0,1,8,0,4,8,1
"800,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Dapat digunakan untuk membuat peralatan atau item.
-------
Essence of Agricultural Planting, berguna untuk mensintesis berbagai peralatan
",0,item-icon-610,610,"Lv 9 Esensi Penanaman Pertanian
",0,1,155,1,0,1,9,0,4,9,1
"798,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Dapat digunakan untuk membuat peralatan atau item.
-------
Essence of Agricultural Livestock, berguna untuk mensintesis berbagai peralatan
",0,item-icon-611,611,"Lv 7 Esensi Peternakan Pertanian
",0,1,156,1,0,1,7,0,4,7,1
"799,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Dapat digunakan untuk membuat peralatan atau item.
-------
Essence of Agricultural Livestock, berguna untuk mensintesis berbagai peralatan
",0,item-icon-612,612,"Lv 8 Esensi Peternakan Pertanian
",0,1,157,1,0,1,8,0,4,8,1
"800,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Dapat digunakan untuk membuat peralatan atau item.
-------
Essence of Agricultural Livestock, berguna untuk mensintesis berbagai peralatan
",0,item-icon-613,613,"Lv 9 Esensi Peternakan Pertanian
",0,1,158,1,0,1,9,0,4,9,1
-,"1,3,4",1,"Muncul di Ancient Domain.
Menggunakannya dapat memicu efek khusus.
-------
Benih untuk menanam gandum
",97,item-icon-614,614,"Benih Krisan Merah Api
",0,1,500,1,0,1,7,1,3,7,1
-,"1,3,4",1,"Muncul di Ancient Domain.
Menggunakannya dapat memicu efek khusus.
-------
Benih untuk menanam Bunga Krisan Merah Api
",97,item-icon-615,615,"Benih Api yang Didengar
",0,1,501,1,0,1,7,1,3,7,1
-,"1,3,4",1,"Muncul di Ancient Domain.
Menggunakannya dapat memicu efek khusus.
-------
Benih untuk menanam Herd of Fire
",97,item-icon-616,616,"Benih Labu Pedas
",0,1,502,1,0,1,7,1,3,7,1
-,"1,3,4",1,"Muncul di Ancient Domain.
Menggunakannya dapat memicu efek khusus.
-------
Benih untuk menanam Labu Panas
",97,item-icon-617,617,"Benih Daun Kosong
",0,1,505,1,0,1,8,1,3,8,1
-,"1,3,4",1,"Muncul di Ancient Domain.
Menggunakannya dapat memicu efek khusus.
-------
Benih untuk menanam Daun Kosong
",97,item-icon-618,618,"Benih Buah Kosong
",0,1,504,1,0,1,8,1,3,8,1
-,"1,3,4",1,"Muncul di Ancient Domain.
Menggunakannya dapat memicu efek khusus.
-------
Benih untuk menanam Buah Kosong
",97,item-icon-619,619,"Benih Bunga Kosong
",0,1,503,1,0,1,8,1,3,8,1
-,"1,3,4",1,"Muncul di Ancient Domain.
Menggunakannya dapat memicu efek khusus.
-------
Benih untuk menanam Bunga Kosong
",97,item-icon-620,620,"Benih Buah Peleburan
",0,1,508,1,0,1,9,1,3,9,1
-,"1,3,4",1,"Muncul di Ancient Domain.
Menggunakannya dapat memicu efek khusus.
-------
Benih untuk menanam Buah Peleburan
",97,item-icon-621,621,"Benih Sayuran Psikedelik
",0,1,507,1,0,1,9,1,3,9,1
-,"1,3,4",1,"Muncul di Ancient Domain.
Menggunakannya dapat memicu efek khusus.
-------
Benih untuk menanam Sayuran Psikedelik
",97,item-icon-622,622,"Benih Bunga Kekuatan
",0,1,506,1,0,1,9,1,3,9,1
"798,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
HP saat ini +320",0,item-icon-623,623,"Ramuan Penyembuhan Pedas
",0,1,68,1,0,3,7,0,3,7,1
"798,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Serangan tempur +50
",0,item-icon-641,641,"Ramuan Serangan Pedas
",0,1,68,1,0,3,7,0,3,7,1
"798,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Kecepatan gerak +200
",0,item-icon-642,642,"Ramuan Kecepatan Pedas
",0,1,68,1,0,3,7,0,3,7,1
"798,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Kerusakan kritis terhadap monster +120
",0,item-icon-643,643,"Ramuan Serangan Kritis Pedas
",0,1,68,1,0,3,7,0,3,7,1
"798,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
HP maksimal +200
",0,item-icon-644,644,"Ramuan Kehidupan Pedas
",0,1,68,1,0,3,7,0,3,7,1
"798,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Pertahanan tempur +20
",0,item-icon-645,645,"Ramuan Pertahanan Pedas
",0,1,68,1,0,3,7,0,3,7,1
"799,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
HP saat ini +400
",0,item-icon-646,646,"Ramuan Penyembuhan Kosong
",0,1,70,1,0,3,8,0,3,8,1
"799,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Serangan tempur +60
",0,item-icon-647,647,"Ramuan Serangan Kosong
",0,1,70,1,0,3,8,0,3,8,1
"799,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Kecepatan gerak +240
",0,item-icon-648,648,Ramuan Kecepatan Kosong,0,1,70,1,0,3,8,0,3,8,1
"799,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Kerusakan kritis terhadap monster +150
",0,item-icon-649,649,Ramuan Kritis Kosong,0,1,70,1,0,3,8,0,3,8,1
"799,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
HP maksimal +240
",0,item-icon-650,650,Ramuan Kehidupan Kosong,0,1,70,1,0,3,8,0,3,8,1
"799,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Pertahanan tempur +25
",0,item-icon-651,651,Ramuan Pertahanan Kosong,0,1,70,1,0,3,8,0,3,8,1
"800,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
HP saat ini +480
",0,item-icon-652,652,Ramuan Penyembuhan Perunggu,0,1,72,1,0,3,9,0,3,9,1
"800,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Serangan tempur +70
",0,item-icon-653,653,Ramuan Serangan Perunggu,0,1,72,1,0,3,9,0,3,9,1
"800,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Kecepatan gerak +280
",0,item-icon-654,654,Ramuan Kecepatan Perunggu,0,1,72,1,0,3,9,0,3,9,1
"800,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Kerusakan kritis terhadap monster +180
",0,item-icon-655,655,Ramuan Kritis Perunggu,0,1,72,1,0,3,9,0,3,9,1
"800,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
HP maksimal +280
",0,item-icon-656,656,Ramuan Kehidupan Perunggu,0,1,72,1,0,3,9,0,3,9,1
"800,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Pertahanan tempur +30
",0,item-icon-657,657,Ramuan Pertahanan Perunggu,0,1,72,1,0,3,9,0,3,9,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Dapat digunakan untuk membuat peralatan atau item.
-------
Tiket Masuk Ancient Domain
",0,item-icon-658,658,Tiket Masuk Ancient Domain,0,1,473,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Dapat digunakan untuk membuat peralatan atau item.
-------
Tiket Masuk Junior Arena
",0,item-icon-659,659,Tiket Masuk Arena Junior,0,1,474,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Dapat digunakan untuk membuat peralatan atau item.
-------
Tiket Masuk Intermediate Arena
",0,item-icon-660,660,Tiket Masuk Arena Menengah,0,1,474,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Dapat digunakan untuk membuat peralatan atau item.
-------
Tiket Masuk Advanced Arena
",0,item-icon-661,661,Tiket Masuk Arena Lanjutan,0,1,474,1,0,2,999,0,4,0,1
"792,1",0,1,Dapat menetas menjadi hewan peliharaan - Metal Mutt,0,item-icon-665,665,Anjing Logam,0,1,444,1,0,1,999,0,6,1,1
"792,1",0,1,Dapat menetas hewan peliharaan - Pumpkin Fiend,0,item-icon-666,666,Setan Labu,0,1,445,1,0,1,999,0,6,1,1
"792,1",0,1,Dapat menetas hewan peliharaan - Cactus Warrior,0,item-icon-667,667,Prajurit Kaktus,0,1,443,1,0,1,999,0,6,1,1
"793,1",0,1,Dapat menetas hewan peliharaan - Buzz Buddy,0,item-icon-668,668,Sahabat Berdengung,0,1,446,1,0,1,999,0,6,2,1
"793,1",0,1,Dapat menetas hewan peliharaan - Leafy Lurker,0,item-icon-669,669,Pengintai Daun,0,1,447,1,0,1,999,0,6,2,1
"793,1",0,1,Dapat menetas hewan peliharaan - Mine Cat,0,item-icon-670,670,Kucing Tambang,0,1,448,1,0,1,999,0,6,2,1
"794,1",0,1,Dapat menetas hewan peliharaan - Chaos Wraith,0,item-icon-671,671,Momok Kekacauan,0,1,449,1,0,1,999,0,6,3,1
"794,1",0,1,Dapat menetas hewan peliharaan - Crimson Gnasher,0,item-icon-672,672,Siput Merah,0,1,450,1,0,1,999,0,6,3,1
"794,1",0,1,Dapat menetas hewan peliharaan - Frosty Paw,0,item-icon-673,673,Tangan Beku,0,1,451,1,0,1,999,0,6,3,1
"795,1",0,1,Dapat menetas hewan peliharaan - Angry Stump,0,item-icon-674,674,Pohon Marah,0,1,452,1,0,1,999,0,6,4,1
"795,1",0,1,Dapat menetas hewan peliharaan - OrangeLeaf Egghead,0,item-icon-675,675,Kepala Telur Daun Jeruk,0,1,453,1,0,1,999,0,6,4,1
"795,1",0,1,Dapat menetas hewan peliharaan - Skeleton Soldier,0,item-icon-676,676,Tentara Skeleton,0,1,454,1,0,1,999,0,6,4,1
"796,1",0,1,Dapat menetas hewan peliharaan - Dark Snow Sprite,0,item-icon-677,677,Peri Salju Gelap,0,1,455,1,0,1,999,0,6,5,1
"796,1",0,1,Dapat menetas hewan peliharaan - Shadow Behemoth,0,item-icon-678,678,Behemoth Bayangan,0,1,456,1,0,1,999,0,6,5,1
"796,1",0,1,Dapat menetas hewan peliharaan - Skeleton Captain,0,item-icon-679,679,Kapten Skeleton,0,1,457,1,0,1,999,0,6,5,1
"797,1",0,1,Dapat menetas hewan peliharaan - Ice Shell Giant,0,item-icon-680,680,Raksasa Cangkang Es,0,1,458,1,0,1,999,0,6,6,1
"797,1",0,1,Dapat menetas hewan peliharaan - Rabbit Wizard,0,item-icon-681,681,Penyihir Kelinci,0,1,459,1,0,1,999,0,6,6,1
"797,1",0,1,Dapat menetas hewan peliharaan - Skeleton Archer,0,item-icon-682,682,Pemanah Skeleton,0,1,460,1,0,1,999,0,6,6,1
"798,1",0,1,Dapat menetas hewan peliharaan - Dazzling Little Overlord,0,item-icon-683,683,Raja Kecil yang Menakjubkan,0,1,461,1,0,1,999,0,6,7,1
"798,1",0,1,Dapat menetas hewan peliharaan - Fire-Rock Sentinel,0,item-icon-684,684,Sentinel Batu Api,0,1,462,1,0,1,999,0,6,7,1
"798,1",0,1,Dapat menetas hewan peliharaan - Giant Rock Sentinel,0,item-icon-685,685,Sentinel Batu Raksasa,0,1,463,1,0,1,999,0,6,7,1
"799,1",0,1,Dapat menetas hewan peliharaan - Yellow-Striped Rock Beast,0,item-icon-686,686,Binatang Batu Bergaris Kuning,0,1,466,1,0,1,999,0,6,8,1
"799,1",0,1,Dapat menetas hewan peliharaan - Wise-Eyed Eagle Guardian,0,item-icon-687,687,Penjaga Elang Berwawasan,0,1,465,1,0,1,999,0,6,8,1
"799,1",0,1,Dapat menetas hewan peliharaan - Starlight Young Dragon,0,item-icon-688,688,Naga Muda Bercahaya,0,1,464,1,0,1,999,0,6,8,1
"800,1",0,1,Dapat menetas hewan peliharaan - Enigmatic Light Spirit,0,item-icon-689,689,Roh Cahaya Misterius,0,1,467,1,0,1,999,0,6,9,1
"800,1",0,1,Dapat menetas hewan peliharaan - Greenstone Carved Spirit,0,item-icon-690,690,Roh Batu Hijau,0,1,468,1,0,1,999,0,6,9,1
"800,1",0,1," Dapat menetas hewan peliharaan - Perisai Spike Senyum
",0,item-icon-691,691,Perisai Spike Tersenyum,0,1,469,1,0,1,999,0,6,9,1
-,"1,3,4",1,"Mengumpulkan bahan dengan tingkat yang sama dapat menghasilkan benih tambahan, Membunuh monster dengan tingkat yang sama dapat menghasilkan item ini.
Menggunakannya dapat memicu efek khusus.
-------
Ini adalah jenis benih yang dapat ditanam untuk tumbuh menjadi bambu, yang cocok untuk digunakan di bidang pertanian.
",97,item-icon-692,692,benih bambu,0,1,,0,0,1,999,0,3,1,1
"792,1","1,3,4",1," Anda dapat memperoleh item ini melalui sintesis.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Ini mengandung kekuatan alam yang kuat. Dapat digunakan pada hewan peliharaan.
",0,item-icon-693,693,Kekuatan Alam Lv 1,0,1,425,1,0,3,999,0,4,1,1
